order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI000024755,O00009907,P00752,3,12413.00,20.00,29791.20
OI000024756,O00009907,P00315,3,68842.00,15.00,175547.10
OI000024757,O00009907,P00429,2,53856.00,0.00,107712.00
OI000024758,O00009908,P00176,3,4520.00,15.00,11526.00
OI000024759,O00009908,P00792,4,77041.00,0.00,308164.00
OI000024760,O00009909,P00199,4,75249.00,0.00,300996.00
OI000024761,O00009909,P01070,2,3344.00,15.00,5684.80
OI000024762,O00009909,P00871,5,3162.00,15.00,13438.50
OI000024763,O00009909,P00832,1,3380.00,0.00,3380.00
OI000024764,O00009910,P00043,4,13291.00,20.00,42531.20
OI000024765,O00009910,P01019,1,2143.00,15.00,1821.55
OI000024766,O00009910,P00374,5,726.00,0.00,3630.00
OI000024767,O00009910,P00697,3,57897.00,20.00,138952.80
OI000024768,O00009911,P00986,2,2958.00,5.00,5620.20
OI000024769,O00009912,P00721,5,1624.00,15.00,6902.00
OI000024770,O00009912,P00222,2,14987.00,0.00,29974.00
OI000024771,O00009912,P00212,1,71035.00,0.00,71035.00
OI000024772,O00009913,P00589,3,66730.00,5.00,190180.50
OI000024773,O00009914,P00466,2,24386.00,10.00,43894.80
OI000024774,O00009914,P00229,5,3724.00,5.00,17689.00
OI000024775,O00009914,P00847,3,68092.00,15.00,173634.60
OI000024776,O00009914,P00507,1,3354.00,0.00,3354.00
OI000024777,O00009915,P00516,1,59601.00,10.00,53640.90
OI000024778,O00009915,P00034,3,19712.00,15.00,50265.60
OI000024779,O00009916,P00151,1,48333.00,5.00,45916.35
OI000024780,O00009916,P00146,2,3616.00,5.00,6870.40
OI000024781,O00009916,P01096,1,772.00,5.00,733.40
OI000024782,O00009917,P00650,3,3554.00,20.00,8529.60
OI000024783,O00009917,P01097,2,1990.00,0.00,3980.00
OI000024784,O00009917,P00581,1,50404.00,0.00,50404.00
OI000024785,O00009917,P00022,4,50527.00,5.00,192002.60
OI000024786,O00009918,P00105,4,42301.00,0.00,169204.00
OI000024787,O00009918,P01016,5,825.00,20.00,3300.00
OI000024788,O00009919,P00208,4,4996.00,5.00,18984.80
OI000024789,O00009919,P00284,1,34171.00,0.00,34171.00
OI000024790,O00009919,P00064,3,59206.00,20.00,142094.40
OI000024791,O00009919,P00348,2,7357.00,20.00,11771.20
OI000024792,O00009920,P00960,1,1865.00,0.00,1865.00
OI000024793,O00009920,P00998,4,969.00,10.00,3488.40
OI000024794,O00009921,P00136,5,53329.00,5.00,253312.75
OI000024795,O00009921,P00842,1,6902.00,0.00,6902.00
OI000024796,O00009922,P01176,4,18590.00,0.00,74360.00
OI000024797,O00009922,P00426,1,66859.00,0.00,66859.00
OI000024798,O00009923,P00710,5,3340.00,15.00,14195.00
OI000024799,O00009923,P00522,1,60619.00,20.00,48495.20
OI000024800,O00009923,P01124,3,2764.00,10.00,7462.80
OI000024801,O00009924,P00503,5,69975.00,10.00,314887.50
OI000024802,O00009924,P00364,1,2849.00,20.00,2279.20
OI000024803,O00009924,P00362,3,70907.00,0.00,212721.00
OI000024804,O00009925,P00665,1,32760.00,15.00,27846.00
OI000024805,O00009925,P00954,2,326.00,10.00,586.80
OI000024806,O00009925,P00443,2,73066.00,15.00,124212.20
OI000024807,O00009925,P00186,5,37353.00,15.00,158750.25
OI000024808,O00009926,P00735,5,4558.00,5.00,21650.50
OI000024809,O00009926,P00739,3,16332.00,0.00,48996.00
OI000024810,O00009926,P00391,2,40208.00,0.00,80416.00
OI000024811,O00009926,P00459,3,4619.00,15.00,11778.45
OI000024812,O00009927,P00402,2,952.00,10.00,1713.60
OI000024813,O00009927,P00233,4,49870.00,0.00,199480.00
OI000024814,O00009927,P01175,3,57124.00,0.00,171372.00
OI000024815,O00009927,P00379,5,74832.00,0.00,374160.00
OI000024816,O00009928,P00836,3,1875.00,15.00,4781.25
OI000024817,O00009928,P00057,1,4926.00,0.00,4926.00
OI000024818,O00009928,P00001,5,1194.00,0.00,5970.00
OI000024819,O00009929,P01152,5,2064.00,0.00,10320.00
OI000024820,O00009929,P01029,4,60241.00,5.00,228915.80
OI000024821,O00009929,P00389,4,45043.00,5.00,171163.40
OI000024822,O00009929,P00944,3,78415.00,5.00,223482.75
OI000024823,O00009930,P01059,3,81.00,20.00,194.40
OI000024824,O00009931,P00680,3,51774.00,15.00,132023.70
OI000024825,O00009931,P00561,4,836.00,20.00,2675.20
OI000024826,O00009932,P00714,1,28458.00,15.00,24189.30
OI000024827,O00009932,P00629,1,4571.00,5.00,4342.45
OI000024828,O00009932,P00677,5,1045.00,10.00,4702.50
OI000024829,O00009933,P00893,5,2079.00,15.00,8835.75
OI000024830,O00009933,P01140,5,18698.00,0.00,93490.00
OI000024831,O00009934,P00370,3,21628.00,20.00,51907.20
OI000024832,O00009934,P00650,5,3554.00,10.00,15993.00
OI000024833,O00009934,P00029,2,67156.00,5.00,127596.40
OI000024834,O00009935,P00034,2,19712.00,0.00,39424.00
OI000024835,O00009935,P00768,3,50431.00,10.00,136163.70
OI000024836,O00009936,P00969,2,4194.00,0.00,8388.00
OI000024837,O99999999,P00728,3,66899.00,0.00,200697.00
OI000024838,O00009937,P00477,1,76288.00,0.00,76288.00
OI000024839,O00009938,P01131,4,1092.00,15.00,3712.80
OI000024840,O00009939,P00279,3,23576.00,0.00,70728.00
OI000024841,O00009939,P00108,1,1202.00,0.00,1202.00
OI000024842,O00009940,P00398,2,40744.00,10.00,73339.20
OI000024843,O00009940,P00048,1,2317.00,15.00,1969.45
OI000024844,O00009940,P00460,3,75358.00,5.00,214770.30
OI000024845,O00009941,P00341,5,3466.00,0.00,17330.00
OI000024846,O00009941,P00390,5,4479.00,0.00,22395.00
OI000024847,O00009942,P00036,3,51434.00,0.00,154302.00
OI000024848,O00009942,P00349,5,33234.00,0.00,166170.00
OI000024849,O00009942,P00612,1,3942.00,0.00,3942.00
OI000024850,O00009942,P00031,1,50906.00,20.00,40724.80
OI000024851,O00009943,P00898,3,25975.00,0.00,77925.00
OI000024852,O00009943,P00087,3,1144.00,20.00,2745.60
OI000024853,O00009944,P00342,1,3064.00,0.00,3064.00
OI000024854,O00009945,P01014,4,3292.00,15.00,11192.80
OI000024855,O00009946,P01130,3,7082.00,0.00,21246.00
OI000024856,O00009946,P00078,2,13166.00,0.00,26332.00
OI000024857,O00009946,P00817,3,741.00,20.00,1778.40
OI000024858,O00009946,P01074,5,76952.00,0.00,384760.00
OI000024859,O00009947,P00828,5,4143.00,5.00,19679.25
OI000024860,O00009947,P00286,4,608.00,0.00,2432.00
OI000024861,O00009947,P00315,2,68842.00,5.00,130799.80
OI000024862,O00009948,P00369,two,3943.00,10.00,10646.10
OI000024863,O00009948,P00186,1,37353.00,0.00,37353.00
OI000024864,O00009948,P01099,5,2241.00,10.00,10084.50
OI000024865,O00009948,P00618,1,51207.00,15.00,43525.95
OI000024866,O00009949,P00415,3,36802.00,10.00,99365.40
OI000024867,O00009950,P00677,3,1045.00,0.00,3135.00
OI000024868,O00009950,P00472,5,921.00,0.00,4605.00
OI000024869,O00009951,P00384,2,63296.00,0.00,126592.00
OI000024870,O00009952,P00877,5,10439.00,15.00,44365.75
OI000024871,O00009952,P01148,4,1865.00,0.00,7460.00
OI000024872,O00009953,P00928,4,1178.00,20.00,3769.60
OI000024873,O00009953,P00140,3,354.00,15.00,902.70
OI000024874,O00009953,P00462,5,3955.00,0.00,19775.00
OI000024875,O00009953,P00132,3,2640.00,0.00,7920.00
OI000024876,O00009954,P00114,2,13635.00,20.00,21816.00
OI000024877,O00009954,P00972,3,15160.00,0.00,45480.00
OI000024878,O00009954,P00614,3,451.00,0.00,1353.00
OI000024879,O00009955,P00443,3,73066.00,20.00,175358.40
OI000024880,O00009955,P00256,4,39818.00,0.00,159272.00
OI000024881,O00009955,P01089,5,2353.00,15.00,10000.25
OI000024882,O00009955,P01075,5,70645.00,5.00,335563.75
OI000024883,O00009956,P00614,5,451.00,5.00,2142.25
OI000024884,O00009956,P00020,1,22574.00,5.00,21445.30
OI000024885,O00009956,P00403,2,23969.00,0.00,47938.00
OI000024886,O00009956,P00456,1,107.00,15.00,90.95
OI000024887,O00009957,P00357,4,4500.00,5.00,17100.00
OI000024888,O00009957,P00605,5,34428.00,15.00,146319.00
OI000024889,O00009957,P00564,2,3183.00,15.00,5411.10
OI000024890,O00009957,P00165,3,76851.00,20.00,184442.40
OI000024891,O00009958,P00655,5,147.00,15.00,624.75
OI000024892,O00009958,P00853,3,2320.00,0.00,6960.00
OI000024893,O00009958,P00717,2,47376.00,10.00,85276.80
OI000024894,O00009959,P00114,2,13635.00,15.00,23179.50
OI000024895,O00009959,P00976,3,130.00,5.00,370.50
OI000024896,O00009960,P00229,2,3724.00,0.00,7448.00
OI000024897,O00009960,P00867,2,26587.00,20.00,42539.20
OI000024898,O00009960,P00777,3,67455.00,15.00,172010.25
OI000024899,O00009960,P00558,2,4915.00,5.00,9338.50
OI000024900,O00009961,P00132,5,2640.00,0.00,13200.00
OI000024901,O00009961,P00190,2,4994.00,20.00,7990.40
OI000024902,O00009961,P00589,1,66730.00,0.00,66730.00
OI000024903,O00009961,P00304,5,3899.00,15.00,16570.75
OI000024904,O00009962,P00968,1,1785.00,15.00,1517.25
OI000024905,O00009962,P00884,3,31978.00,20.00,76747.20
OI000024906,O00009963,P00860,5,76.00,5.00,361.00
OI000024907,O00009963,P00080,1,3427.00,15.00,2912.95
OI000024908,O00009963,P00413,2,2180.00,0.00,4360.00
OI000024909,O00009963,P00777,2,67455.00,20.00,107928.00
OI000024910,O00009964,P00754,4,45016.00,5.00,171060.80
OI000024911,O00009964,P00537,4,45973.00,10.00,165502.80
OI000024912,O00009964,P00332,2,3746.00,10.00,6742.80
OI000024913,O00009965,P00811,5,2347.00,0.00,11735.00
OI000024914,O00009965,P00954,2,326.00,0.00,652.00
OI000024915,O00009965,P00581,2,50404.00,0.00,100808.00
OI000024916,O00009965,P00793,1,38772.00,5.00,36833.40
OI000024917,O00009966,P00707,4,40144.00,20.00,128460.80
OI000024918,O00009966,P01011,3,43703.00,20.00,104887.20
OI000024919,O00009967,P01030,1,70862.00,20.00,56689.60
OI000024920,O00009967,P01064,1,56852.00,0.00,56852.00
OI000024921,O00009968,P00765,2,9009.00,0.00,18018.00
OI000024922,O00009968,P01036,2,53560.00,0.00,107120.00
OI000024923,O00009969,P01038,2,7015.00,15.00,11925.50
OI000024924,O00009970,P00003,4,884.00,15.00,3005.60
OI000024925,O00009970,P01111,3,1962.00,0.00,5886.00
OI000024926,O00009971,P00031,4,50906.00,0.00,203624.00
OI000024927,O00009972,P00750,3,1871.00,0.00,5613.00
OI000024928,O00009972,P00716,2,124.00,5.00,235.60
OI000024929,O00009972,P00895,2,41300.00,0.00,82675.00
OI000024930,O00009973,P00256,3,39818.00,20.00,95563.20
OI000024931,O00009973,P00844,1,12122.00,0.00,12122.00
OI000024932,O00009973,P00278,4,2392.00,5.00,9089.60
OI000024933,O00009973,P01006,1,4766.00,5.00,4527.70
OI000024934,O00009974,P00075,5,2307.00,10.00,10381.50
OI000024935,O00009974,P00312,5,1559.00,0.00,7795.00
OI000024936,O00009975,P00207,4,66596.00,15.00,226426.40
OI000024937,O00009975,P00736,1,44641.00,0.00,44641.00
OI000024938,O00009975,P00868,2,2968.00,15.00,5045.60
OI000024939,O00009976,P00408,2,15621.00,15.00,26555.70
OI000024940,O00009976,P00139,1,25605.00,5.00,24324.75
OI000024941,O00009976,P00355,1,1214.00,0.00,1214.00
OI000024942,O00009976,P01025,2,22703.00,0.00,45406.00
OI000024943,O00009977,P00799,1,50857.00,0.00,50857.00
OI000024944,O00009977,P00233,3,49870.00,5.00,142129.50
OI000024945,O00009978,P00221,2,3121.00,15.00,5305.70
OI000024946,O00009978,P00150,2,26009.00,0.00,52018.00
OI000024947,O00009978,P00047,2,4794.00,15.00,8149.80
OI000024948,O00009979,P01011,3,43703.00,0.00,131109.00
OI000024949,O00009979,P00195,3,37454.00,20.00,89889.60
OI000024950,O00009979,P01119,1,31275.00,0.00,31275.00
OI000024951,O00009980,P00291,1,831.00,5.00,789.45
OI000024952,O00009980,P00995,4,4692.00,0.00,18768.00
OI000024953,O00009980,P00559,3,79376.00,0.00,238128.00
OI000024954,O00009981,P01098,4,56862.00,15.00,193330.80
OI000024955,O00009981,P00158,1,25775.00,0.00,25775.00
OI000024956,O00009981,P00687,1,10144.00,0.00,10144.00
OI000024957,O00009982,P00805,1,11464.00,5.00,10890.80
OI000024958,O00009982,P00093,1,43101.00,0.00,43101.00
OI000024959,O00009983,P00315,5,68842.00,0.00,344210.00
OI000024960,O00009983,P00715,3,4718.00,0.00,14154.00
OI000024961,O00009983,P00919,5,10416.00,15.00,44268.00
OI000024962,O00009983,P00001,3,1194.00,15.00,3044.70
OI000024963,O00009984,P00044,2,4115.00,0.00,8230.00
OI000024964,O00009985,P00448,1,40209.00,0.00,40209.00
OI000024965,O00009986,P00221,5,3121.00,0.00,15605.00
OI000024966,O00009986,P00558,4,4915.00,20.00,15728.00
OI000024967,O00009986,P01020,2,4232.00,0.00,8464.00
OI000024968,O00009987,P00769,5,3493.00,15.00,14845.25
OI000024969,O00009988,P00596,5,107.00,5.00,508.25
OI000024970,O00009988,P00930,3,4137.00,15.00,10549.35
OI000024971,O00009988,P00618,3,51207.00,0.00,153621.00
OI000024972,O00009988,P00750,3,1871.00,10.00,5051.70
OI000024973,O00009989,P01010,2,2468.00,0.00,4936.00
OI000024974,O00009989,P01083,3,4377.00,20.00,10504.80
OI000024975,O00009989,P00846,1,2945.00,0.00,2945.00
OI000024976,O00009989,P00953,5,1790.00,5.00,8502.50
OI000024977,O00009990,P00764,1,4375.00,10.00,3937.50
OI000024978,O00009991,P00242,3,4996.00,0.00,14988.00
OI000024979,O00009992,P00931,3,35816.00,5.00,102075.60
OI000024980,O00009993,P00551,3,5199.00,0.00,15597.00
OI000024981,O00009993,P01091,5,37919.00,5.00,180115.25
OI000024982,O00009993,P00213,1,41591.00,0.00,41591.00
OI000024983,O00009994,P01172,2,66830.00,5.00,126977.00
OI000024984,O00009994,P01015,2,58330.00,5.00,110827.00
OI000024985,O00009995,P00506,3,76780.00,20.00,184272.00
OI000024986,O00009996,P01088,3,3323.00,0.00,9969.00
OI000024987,O00009996,P00440,5,3915.00,20.00,15660.00
OI000024988,O00009996,P00566,4,75535.00,20.00,241712.00
OI000024989,O00009996,P00747,2,74579.00,0.00,149158.00
OI000024990,O00009997,P00601,3,65763.00,5.00,187424.55
OI000024991,O00009997,P01156,2,4271.00,0.00,8542.00
OI000024992,O00009997,P00684,4,4415.00,0.00,17660.00
OI000024993,O00009998,P00336,1,16909.00,0.00,16909.00
OI000024994,O00009999,P00927,4,7597.00,5.00,28868.60
OI000024995,O00010000,P01062,4,28788.00,20.00,92121.60
OI000024996,O00010000,P00131,4,375.00,20.00,1200.00
OI000024997,O00010000,P00473,3,2801.00,0.00,8403.00
OI000024998,O00010000,P00531,4,54897.00,150,208608.60
OI000024999,O00010001,P00929,2,30928.00,10.00,55670.40
OI000025000,O00010001,P00704,5,70133.00,10.00,315598.50
OI000025001,O00010001,P00940,5,38918.00,5.00,184860.50
OI000025002,O00010002,P00208,1,4996.00,0.00,4996.00
OI000025003,O00010002,P00270,5,2131.00,5.00,10122.25
OI000025004,O00010003,P00592,2,77532.00,0.00,155064.00
OI000025005,O00010004,P00797,2,212.00,15.00,360.40
OI000025006,O00010005,P00596,2,107.00,0.00,214.00
OI000025007,O00010005,P00028,5,68258.00,5.00,324225.50
OI000025008,O00010005,P00143,5,2754.00,0.00,13770.00
OI000025009,O00010005,P00400,4,3629.00,20.00,11612.80
OI000025010,O00010006,P00093,4,43101.00,5.00,163783.80
OI000025011,O00010006,P00438,3,3278.00,0.00,9834.00
OI000025012,O00010006,P00937,2,8879.00,0.00,17758.00
OI000025013,O00010007,P00616,4,27838.00,0.00,111352.00
OI000025014,O00010008,P00837,1,4464.00,5.00,4240.80
OI000025015,O00010009,P00166,1,2088.00,0.00,2088.00
OI000025016,O00010009,P00624,3,2810.00,10.00,7587.00
OI000025017,O00010009,P01085,3,60325.00,15.00,153828.75
OI000025018,O00010009,P00655,2,147.00,5.00,279.30
OI000025019,O00010010,P00042,3,68879.00,20.00,165309.60
OI000025020,O00010010,P00784,5,25017.00,5.00,118830.75
OI000025021,O00010011,P00399,5,3172.00,0.00,15860.00
OI000025022,O00010011,P00529,5,3844.00,0.00,19220.00
OI000025023,O00010011,P00155,2,71978.00,0.00,143956.00
OI000025024,O00010012,P00428,3,1597.00,20.00,3832.80
OI000025025,O00010012,P00227,4,4126.00,5.00,15678.80
OI000025026,O00010012,P01175,3,57124.00,15.00,145666.20
OI000025027,O00010013,P00905,2,59446.00,5.00,112947.40
OI000025028,O00010014,P01158,3,39811.00,5.00,113461.35
OI000025029,O00010015,P01164,3,2668.00,20.00,6403.20
OI000025030,O00010015,P00793,4,38772.00,15.00,131824.80
OI000025031,O00010016,P00288,4,75063.00,0.00,300252.00
OI000025032,O00010016,P00420,1,13256.00,10.00,11930.40
OI000025033,O00010016,P00320,3,46583.00,5.00,132761.55
OI000025034,O00010016,P00676,5,79296.00,20.00,317184.00
OI000025035,O00010017,P00310,3,4324.00,15.00,11026.20
OI000025036,O00010017,P00958,2,1676.00,20.00,2681.60
OI000025037,O00010017,P00690,5,23758.00,10.00,106911.00
OI000025038,O00010018,P00490,5,68024.00,5.00,323114.00
OI000025039,O00010019,P00630,1,50167.00,20.00,40133.60
OI000025040,O00010020,P00440,3,3915.00,10.00,10570.50
OI000025041,O00010020,P00027,3,51458.00,0.00,154374.00
OI000025042,O00010021,P00987,3,1526.00,15.00,3891.30
OI000025043,O00010021,P00990,3,4113.00,0.00,12339.00
OI000025044,O00010021,P00575,5,19722.00,0.00,98610.00
OI000025045,O00010021,P00496,5,3042.00,10.00,13689.00
OI000025046,O00010022,P00503,1,69975.00,0.00,69975.00
OI000025047,O00010022,P00720,2,39590.00,20.00,63344.00
OI000025048,O00010022,P00836,3,1875.00,10.00,5062.50
OI000025049,O00010023,P00822,4,534.00,10.00,1922.40
OI000025050,O00010023,P00896,5,4881.00,0.00,24405.00
OI000025051,O00010023,P00930,5,4137.00,0.00,20685.00
OI000025052,O00010023,P00894,1,44431.00,20.00,35544.80
OI000025053,O00010024,P00184,3,41296.00,15.00,105304.80
OI000025054,O00010024,P00892,3,4079.00,20.00,9789.60
OI000025055,O00010024,P01008,1,7461.00,10.00,6714.90
OI000025056,O00010025,P00405,3,218.00,5.00,621.30
OI000025057,O00010025,P00267,1,5381.00,0.00,5381.00
OI000025058,O00010025,P01131,1,1092.00,15.00,928.20
OI000025059,O00010025,P00576,3,16288.00,10.00,43977.60
OI000025060,O00010026,P00149,5,55583.00,0.00,277915.00
OI000025061,O00010026,P00891,5,1022.00,0.00,5110.00
OI000025062,O00010027,P01094,4,31823.00,0.00,127292.00
OI000025063,O00010027,P00283,4,1309.00,5.00,4974.20
OI000025064,O00010028,P00656,5,3510.00,0.00,17550.00
OI000025065,O00010029,P01068,3,2868.00,10.00,7743.60
OI000025066,O00010030,P01065,4,4475.00,0.00,17900.00
OI000025067,O00010030,P00415,1,36802.00,15.00,31281.70
OI000025068,O00010030,P00413,3,2180.00,10.00,5886.00
OI000025069,O00010031,P00131,2,375.00,0.00,750.00
OI000025070,O00010031,P00695,1,78474.00,5.00,74550.30
OI000025071,O00010031,P00998,2,969.00,10.00,1744.20
OI000025072,O00010032,P00977,3,1402.00,20.00,3364.80
OI000025073,O00010032,P00965,3,6535.00,0.00,19605.00
OI000025074,O00010032,P00519,5,46704.00,10.00,210168.00
OI000025075,O00010033,P00857,1,26744.00,5.00,25406.80
OI000025076,O00010033,P00627,2,3408.00,15.00,5793.60
OI000025077,O00010034,P01041,4,49292.00,15.00,167592.80
OI000025078,O00010034,P01142,4,77594.00,10.00,279338.40
OI000025079,O00010034,P00945,2,3635.00,10.00,6543.00
OI000025080,O00010035,P00361,2,3033.00,20.00,4852.80
OI000025081,O00010035,P00573,1,29201.00,0.00,29201.00
OI000025082,O00010036,P00666,5,2411.00,10.00,10849.50
OI000025083,O00010036,P00747,5,74579.00,15.00,316960.75
OI000025084,O00010036,P00681,4,2592.00,15.00,8812.80
OI000025085,O00010036,P00208,1,4996.00,0.00,4996.00
OI000025086,O00010037,P00372,5,33181.00,10.00,149314.50
OI000025087,O00010038,P00062,4,68815.00,0.00,275260.00
OI000025088,O00010039,P00153,4,73868.00,0.00,295472.00
OI000025089,O00010040,P00105,4,42301.00,5.00,160743.80
OI000025090,O00010041,P00003,4,884.00,0.00,3536.00
OI000025091,O00010042,P00237,4,70868.00,0.00,283472.00
OI000025092,O00010042,P00160,4,65318.00,0.00,261272.00
OI000025093,O00010042,P00297,5,4910.00,5.00,23322.50
OI000025094,O00010042,P00475,1,8873.00,15.00,7542.05
OI000025095,O00010043,P00271,3,28511.00,10.00,76979.70
OI000025096,O00010044,P00192,5,54630.00,0.00,273150.00
OI000025097,O00010044,P00110,3,58636.00,0.00,175908.00
OI000025098,O00010045,P00064,1,59206.00,20.00,47364.80
OI000025099,O00010045,P00705,3,69944.00,10.00,188848.80
OI000025100,O00010045,P00328,3,77423.00,15.00,197428.65
OI000025101,O00010045,P00405,1,218.00,10.00,196.20
OI000025102,O00010046,P00518,3,56911.00,10.00,153659.70
OI000025103,O00010046,P00010,1,39606.00,0.00,39606.00
OI000025104,O00010047,P00287,5,809.00,20.00,3236.00
OI000025105,O00010047,P00647,3,71045.00,20.00,170508.00
OI000025106,O00010047,P00983,3,4954.00,0.00,14862.00
OI000025107,O00010047,P00786,2,1827.00,10.00,3288.60
OI000025108,O00010048,P01157,4,15805.00,10.00,56898.00
OI000025109,O00010048,P00914,5,71819.00,0.00,359095.00
OI000025110,O00010048,P01090,1,1313.00,20.00,1050.40
OI000025111,O00010049,P00493,5,76374.00,20.00,305496.00
OI000025112,O00010049,P00650,3,3554.00,0.00,10662.00
OI000025113,O00010050,P00463,3,4161.00,10.00,11234.70
OI000025114,O00010050,P00103,4,65213.00,20.00,208681.60
OI000025115,O00010050,P00516,2,59601.00,15.00,101321.70
OI000025116,O00010051,P00725,5,3063.00,20.00,12252.00
OI000025117,O00010051,P00394,1,4687.00,15.00,3983.95
OI000025118,O00010051,P00301,2,54478.00,0.00,108956.00
OI000025119,O00010052,P01165,5,60611.00,10.00,272749.50
OI000025120,O00010052,P01088,2,3323.00,10.00,5981.40
OI000025121,O00010052,P00715,4,4718.00,0.00,18872.00
OI000025122,O00010053,P00483,2,11594.00,0.00,23188.00
OI000025123,O00010054,P00793,2,38772.00,0.00,77544.00
OI000025124,O00010054,P00774,1,651.00,0.00,651.00
OI000025125,O00010055,P01125,1,596.00,5.00,566.20
OI000025126,O00010055,P00177,5,3552.00,0.00,17760.00
OI000025127,O00010056,P00320,1,46583.00,20.00,37266.40
OI000025128,O00010056,P00724,3,2681.00,5.00,7640.85
OI000025129,O00010057,P00775,3,51300.00,5.00,146205.00
OI000025130,O00010057,P01037,2,325.00,0.00,650.00
OI000025131,O00010057,P00521,4,56691.00,0.00,226764.00
OI000025132,O00010058,P00388,3,291.00,10.00,785.70
OI000025133,O00010058,P00278,4,2392.00,5.00,9089.60
OI000025134,O00010059,P00037,5,22155.00,0.00,110775.00
OI000025135,O00010059,P99999,5,66981.00,15.00,284669.25
OI000025136,O00010059,P00809,1,7725.00,0.00,7725.00
OI000025137,O00010060,P00394,4,4687.00,5.00,17810.60
OI000025138,O00010060,P00258,4,29546.00,5.00,112274.80
OI000025139,O00010060,P01089,5,2353.00,0.00,11765.00
OI000025140,O00010061,P00996,2,FREE,0.00,6794.00
OI000025141,O00010061,P00402,2,952.00,15.00,1618.40
OI000025142,O00010062,P00102,3,19024.00,10.00,51364.80
OI000025143,O00010062,P00928,4,1178.00,0.00,4712.00
OI000025144,O00010062,P01085,1,60325.00,0.00,60325.00
OI000025145,O00010063,P00829,4,1171.00,10.00,4215.60
OI000025146,O00010063,P00660,1,59797.00,5.00,56807.15
OI000025147,O00010063,P00275,2,4788.00,20.00,7660.80
OI000025148,O00010063,P00017,5,1197.00,20.00,4788.00
OI000025149,O00010064,P01085,2,60325.00,0.00,120650.00
OI000025150,O00010064,P00547,-1,6678.00,5.00,6344.10
OI000025151,O00010064,P00519,2,46704.00,0.00,93408.00
OI000025152,O00010064,P00036,2,51434.00,10.00,92581.20
OI000025153,O00010065,P00830,5,2858.00,5.00,13575.50
OI000025154,O00010065,P00650,2,3554.00,0.00,7108.00
OI000025155,O00010066,P00365,3,4249.00,10.00,11472.30
OI000025156,O00010066,P00306,5,4114.00,20.00,16456.00
OI000025157,O00010066,P00723,5,286.00,10.00,1287.00
OI000025158,O00010067,P00701,3,2124.00,20.00,5097.60
OI000025159,O00010067,P00166,3,2088.00,20.00,5011.20
OI000025160,O00010068,P00514,1,39042.00,0.00,39042.00
OI000025161,O00010068,P01114,1,14608.00,0.00,14608.00
BADITEM25162,O00010069,P00023,1,70370.00,15.00,59814.50
OI000025163,O00010070,P01157,3,15805.00,0.00,47415.00
OI000025164,O00010070,P00386,5,4266.00,0.00,21330.00
OI000025165,O00010071,P00074,2,46716.00,0.00,93432.00
OI000025166,O00010071,P00835,5,1662.00,5.00,7894.50
OI000025167,O00010072,P00919,2,10416.00,15.00,17707.20
OI000025168,O00010072,P00912,5,44602.00,0.00,223010.00
OI000025169,O00010072,P00895,4,41300.00,5.00,156940.00
OI000025170,O00010073,P00539,3,25294.00,0.00,75882.00
OI000025171,O00010073,P01063,5,4784.00,15.00,20332.00
OI000025172,O00010074,P00852,1,4693.00,5.00,4458.35
OI000025173,O00010074,P00657,3,58594.00,20.00,140625.60
OI000025174,O00010075,P01173,3,14722.00,10.00,39749.40
OI000025175,O00010075,P00268,5,75644.00,20.00,302576.00
OI000025176,O00010075,P00307,2,64932.00,15.00,110384.40
OI000025177,O00010076,P00516,1,59601.00,15.00,50660.85
OI000025178,O00010077,P00637,3,1959.00,0.00,5877.00
OI000025179,O00010077,P00079,2,3208.00,20.00,5132.80
OI000025180,O00010078,P00346,2,25886.00,10.00,46594.80
OI000025181,O00010078,P00265,3,42167.00,0.00,126501.00
OI000025182,O00010078,P00200,4,4661.00,5.00,17711.80
OI000025183,O00010079,P00019,5,3133.00,10.00,14098.50
OI000025184,O00010080,P00094,2,3557.00,5.00,6758.30
OI000025185,O00010080,P00366,5,4323.00,0.00,21615.00
OI000025186,O00010080,P00093,5,43101.00,15.00,183254.25
OI000025187,O00010080,P00222,3,14987.00,0.00,44961.00
OI000025188,O00010081,P01026,2,1477.00,20.00,2363.20
OI000025189,O00010081,P00629,4,4571.00,0.00,18284.00
OI000025190,O00010081,P00866,4,20978.00,20.00,67129.60
OI000025191,O00010082,P00905,2,59446.00,0.00,118892.00
OI000025192,O00010083,P00769,4,3493.00,20.00,11177.60
OI000025193,O00010083,P00768,2,50431.00,0.00,100862.00
OI000025194,O00010083,P00069,4,20103.00,15.00,68350.20
OI000025195,O00010084,P00427,1,4719.00,0.00,4719.00
OI000025196,O00010084,P00174,2,42930.00,0.00,85860.00
OI000025197,O00010084,P00846,5,2945.00,0.00,14725.00
OI000025198,O00010084,P00539,5,25294.00,5.00,120146.50
OI000025199,O00010085,P00534,2,53025.00,10.00,95445.00
OI000025200,O00010085,P01124,1,2764.00,15.00,2349.40
OI000025201,O00010085,P00788,4,159.00,15.00,540.60
OI000025202,O00010086,P00176,2,4520.00,0.00,9040.00
OI000025203,O00010086,P00236,5,3540.00,0.00,17700.00
OI000025204,O00010086,P00908,3,2194.00,0.00,6582.00
OI000025205,O00010086,P00747,1,74579.00,15.00,63392.15
OI000025206,O00010087,P01092,2,41129.00,0.00,82258.00
